"","longitude","latitude","elevation","min_dist","min_dist_idx"
"2805",-46.1411018371582,-19.8113822937012,878,708.986345415773,14567
"2806",-46.1409797668457,-22.8762016296387,1318,814.238433458988,14425
"2807",-46.1407661437988,-22.7202682495117,1162,708.845589309177,14432
"2808",-46.1406402587891,-22.2525482177734,914,906.111032096419,14454
"2809",-46.1406135559082,-22.5643329620361,1321,996.193703136882,14439
"2810",-46.1398391723633,-19.9668312072754,802,839.287062879015,14560
"2811",-46.1385459899902,-20.1223487854004,794,1224.21525066942,14553
"2812",-46.1365089416504,-19.0835762023926,1016,1117.24430919117,14826
"2813",-46.1363105773926,-20.4333744049072,781,1197.28110948848,14763
"2814",-46.1352348327637,-20.5889263153076,998,956.691272914357,14756
"2815",-46.1350135803223,-19.238941192627,1095,1205.74980376636,14819
"2816",-46.1343078613281,-20.7445278167725,778,1009.13784436199,14749
"2817",-46.133487701416,-19.3943138122559,1099,1362.10052679354,14811
"2818",-46.1334190368652,-20.9001445770264,968,1313.70663501489,14742
"2819",-46.1325645446777,-21.0557556152344,863,1043.15093916692,14734
"2820",-46.1320152282715,-19.5497207641602,1131,868.428945531282,14804
"2821",-46.1319732666016,-23.7056121826172,826,953.41172950357,14611
"2822",-46.1311798095703,-23.5494899749756,767,1201.08126762445,14619
"2823",-46.131160736084,-21.3671264648438,835,614.521073993134,14720
"2824",-46.130672454834,-19.7051677703857,1016,492.215172574851,14797
"2825",-46.1305694580078,-21.5227813720703,821,968.478875620428,14713
"2826",-46.1305160522461,-23.3934307098389,675,675.550806543001,14626
"2827",-46.1300392150879,-21.6785640716553,1056,1077.28782894383,14705
"2828",-46.1299476623535,-23.2373809814453,683,421.994962582003,14633
"2829",-46.1295738220215,-21.8343124389648,1246,575.079762454793,14698
"2830",-46.1294937133789,-23.0813732147217,672,772.670873860418,14640
"2831",-46.129337310791,-21.9900989532471,1199,366.424621984823,14691
"2832",-46.1293106079102,-19.86057472229,885,551.159650343921,14790
"2833",-46.129207611084,-22.9254016876221,1333,1181.6555584431,14648
"2834",-46.1289520263672,-22.7694396972656,1135,635.795092199541,14655
"2835",-46.1288375854492,-22.3017501831055,995,1189.22910249785,14676
"2836",-46.1288108825684,-22.4576206207275,1351,654.291402425513,14669
"2837",-46.1287994384766,-22.6135158538818,1197,291.64875588588,14662
"2838",-46.1267776489258,-20.171558380127,807,917.533663156035,14775
"2839",-46.1256408691406,-20.3270626068115,746,389.457697976188,14768
"2840",-46.1245422363281,-20.4825878143311,809,204.769336408767,14761
"2841",-46.1224937438965,-20.7937145233154,765,1241.61279130552,14746
"2842",-46.1217155456543,-19.4435424804688,1120,620.220576954944,14809
"2843",-46.121639251709,-20.9493370056152,812,789.175159507609,14739
"2844",-46.1207847595215,-21.1049728393555,825,548.298052225736,14732
"2845",-46.1202430725098,-19.598913192749,1148,598.272178388206,14802
"2846",-46.1201400756836,-23.7547760009766,583,606.099564224866,14609
"2847",-46.1193885803223,-23.598653793335,796,937.290255293509,14616
"2848",-46.1193580627441,-21.4163131713867,801,1196.18619216003,14718
"2849",-46.1189002990723,-19.7543888092041,909,945.573567453228,14795
"2850",-46.1187438964844,-21.5720386505127,890,1141.98575138998,14710
"2851",-46.1186790466309,-23.4426002502441,727,1387.14130925441,14624
"2852",-46.1182403564453,-21.7277526855469,1177,859.65665442361,14703
"2853",-46.1181373596191,-23.2865467071533,718,995.208452214266,14631
"2854",-46.1177749633789,-21.8835010528564,1287,881.993775995268,14696
"2855",-46.1176986694336,-23.130558013916,727,856.611157642378,14638
"2856",-46.1175270080566,-19.9097843170166,856,1414.62182834515,14788
"2857",-46.1172027587891,-22.1951122283936,1028,1376.53068956535,14681
"2858",-46.1171188354492,-22.8185977935791,1345,1479.29835487195,14652
"2859",-46.1170654296875,-22.3509311676025,1135,1036.64953382386,14674
"2860",-46.1162185668945,-20.0652809143066,799,1261.5935405259,14780
"2861",-46.1145896911621,-19.0267105102539,903,1529.93292853398,15054
"2862",-46.1138305664062,-20.3762798309326,775,1014.23416258559,14991
"2863",-46.1130256652832,-19.1820240020752,1066,1178.2515465883,15046
"2864",-46.1114234924316,-19.337366104126,1170,769.537959050642,15039
"2865",-46.1106872558594,-20.8429298400879,809,820.155478002343,14969
"2866",-46.1099281311035,-19.492769241333,1077,618.706983632553,15032
"2867",-46.1090126037598,-21.1541938781738,857,743.747078109077,14955
"2868",-46.1085014343262,-19.6481647491455,1087,869.370563003612,15025
"2869",-46.1083374023438,-23.8039569854736,8,1809.13151240752,14832
"2870",-46.1082420349121,-21.3098125457764,838,1180.43330319908,14948
"2871",-46.1075820922852,-23.6478576660156,782,326.637537953992,14839
"2872",-46.1071090698242,-19.8035888671875,829,1148.64606115097,15017
"2873",-46.10693359375,-21.6212348937988,1009,315.506559546782,14933
"2874",-46.1068725585938,-23.4917907714844,782,605.310915257148,14846
"2875",-46.1064186096191,-21.7769470214844,1036,419.643874859184,14926
"2876",-46.1063423156738,-23.3357429504395,623,1154.00202983332,14853
"2877",-46.1060562133789,-21.9327125549316,1252,936.630394019864,14919
"2878",-46.1058959960938,-23.1797142028809,672,688.736450288711,14861
"2879",-46.1055374145508,-23.0237483978271,892,147.574865548021,14868
"2880",-46.1053848266602,-22.2442836761475,906,370.443901625946,14904
"2881",-46.1053161621094,-22.8678016662598,1410,488.681004636051,14875
"2882",-46.1052703857422,-22.4001197814941,1190,222.482775549321,14897
"2883",-46.1052093505859,-22.7119026184082,1119,1053.14654465899,14882
"2884",-46.1051597595215,-22.5559997558594,1142,776.721333848447,14890
"2885",-46.1044235229492,-20.114501953125,770,73.7378510633399,15003
"2886",-46.1027946472168,-19.0759124755859,960,623.17798966473,15051
"2887",-46.10205078125,-20.4254722595215,773,1005.0039412495,14989
"2888",-46.101245880127,-19.2312526702881,1092,343.170005204143,15044
"2889",-46.0999031066895,-20.7365684509277,784,590.380217490124,14974
"2890",-46.0996627807617,-19.3866004943848,1075,646.790755461713,15037
"2891",-46.0981330871582,-19.5419807434082,1086,1135.48822049632,15030
"2892",-46.096435546875,-21.3590488433838,842,1020.28935006019,14945
"2893",-46.095760345459,-21.5146732330322,832,899.707726685032,14938
"2894",-46.0957298278809,-23.6970329284668,825,1150.54811713478,14837
"2895",-46.0953063964844,-19.852783203125,802,1040.32086100083,15015
"2896",-46.095142364502,-21.6704254150391,944,1082.59304185988,14931
"2897",-46.0950546264648,-23.5409488677979,773,978.904180056791,14844
"2898",-46.0945892333984,-21.8261432647705,1192,1460.76832131716,14924
"2899",-46.0945091247559,-23.3849239349365,666,1125.13210956447,14851
"2900",-46.0942573547363,-21.9818992614746,1214,1318.49418873864,14916
"2901",-46.094051361084,-23.2289123535156,691,1496.35699353636,14858
"2902",-46.0938377380371,-22.137674331665,879,1122.02379507244,14909
"2903",-46.0935668945312,-22.2934856414795,866,1148.78065900166,15126
"2904",-46.0935325622559,-22.9170017242432,1408,1116.90954263471,15097
"2905",-46.0934410095215,-22.4493217468262,1278,1404.21952135171,15119
"2906",-46.092643737793,-20.1637115478516,765,1176.1360861663,15225
"2907",-46.091438293457,-20.3191871643066,759,1434.11064567439,15218
"2908",-46.0910415649414,-19.1251277923584,896,845.323155042009,15273
"2909",-46.0902709960938,-20.4746856689453,766,1060.29382374863,15210
"2910",-46.0894203186035,-19.2804641723633,1138,895.529534923913,15266
"2911",-46.088077545166,-20.7857551574707,908,623.76746874074,15196
"2912",-46.0878791809082,-19.435827255249,1006,1214.64166092672,15259
"2913",-46.0871467590332,-20.941349029541,780,962.724436042105,15189
"2914",-46.0863494873047,-19.5911712646484,1088,862.057874517231,15251
"2915",-46.0862121582031,-21.0969543457031,806,1056.25385205422,15181
"2916",-46.0849456787109,-19.7466220855713,880,338.713627944871,15244
"2917",-46.0846214294434,-21.4082355499268,792,195.84384045833,15167
"2918",-46.0839195251465,-21.5639324188232,854,638.993650912654,15160
"2919",-46.0838813781738,-23.7461986541748,264,1006.71078238423,15058
"2920",-46.0835113525391,-19.9019908905029,725,253.796803194604,15237
"2921",-46.0833320617676,-21.7196140289307,1132,1176.87351357734,15153
"2922",-46.0832481384277,-23.5901107788086,768,801.941660057442,15066
"2923",-46.0826568603516,-23.4340953826904,670,219.860137455604,15073
"2924",-46.0822257995605,-23.278076171875,648,371.588818761359,15080
"2925",-46.0820159912109,-22.1868782043457,954,453.329632029096,15131
"2926",-46.0818977355957,-23.1221237182617,685,946.448110688445,15087
"2927",-46.0817832946777,-22.3426647186279,1000,1007.97343562382,15124
"2928",-46.0816879272461,-22.9661750793457,1250,886.566102374559,15095
"2929",-46.0809059143066,-19.0190696716309,871,335.727102854131,15278
"2930",-46.0796203613281,-20.3684062957764,763,672.608319632854,15215
"2931",-46.0784606933594,-20.5239086151123,788,462.848257028197,15208
"2932",-46.0773468017578,-20.6794548034668,853,746.238131102252,15201
"2933",-46.0760803222656,-19.4850540161133,986,932.740360934552,15256
"2934",-46.0745964050293,-19.6404228210449,1106,864.844443919797,15249
"2935",-46.0744285583496,-21.1461753845215,858,931.960638496372,15179
"2936",-46.0731430053711,-19.7958221435547,844,1091.58566954604,15242
"2937",-46.0728073120117,-21.4574012756348,798,1291.18440722388,15165
"2938",-46.0720977783203,-21.6131267547607,987,1550.88438541738,15381
"2939",-46.0720672607422,-23.7953777313232,8,1152.76496676294,15280
"2940",-46.0717544555664,-19.9512176513672,761,1420.3224225779,15459
"2941",-46.0714950561523,-21.7688083648682,1004,1177.29274929199,15374
"2942",-46.0714263916016,-23.6393146514893,844,1383.13344124741,15287
"2943",-46.071044921875,-21.9245414733887,1250,1000.80957730789,15367
"2944",-46.0708351135254,-23.483283996582,708,1328.15372334047,15295
"2945",-46.0704154968262,-23.3272705078125,627,987.206407689567,15302
"2946",-46.0703315734863,-20.1066818237305,757,1322.15128408058,15451
"2947",-46.0699768066406,-22.3918533325195,1190,1140.74646653837,15345
"2948",-46.0698318481445,-23.0153484344482,757,1212.19757358041,15316
"2949",-46.0697212219238,-22.8594360351562,1482,1309.13784266776,15324
"2950",-46.0690994262695,-19.0682716369629,888,1237.96799924866,15500
"2951",-46.0678253173828,-20.4175968170166,800,675.083287385813,15437
"2952",-46.0675010681152,-19.2235851287842,1077,1137.070906078,15492
"2953",-46.065860748291,-19.3789081573486,998,638.469774774329,15485
"2954",-46.0655364990234,-20.7286376953125,812,1232.319207247,15423
"2955",-46.0644950866699,-20.8841972351074,788,777.553381304473,15415
"2956",-46.0642776489258,-19.5342636108398,992,309.380256957598,15478
"2957",-46.0634880065918,-21.0397510528564,773,280.94493422464,15408
"2958",-46.0628128051758,-19.6896591186523,1063,604.310627270868,15471
"2959",-46.0626068115234,-21.1953716278076,830,385.319759396661,15401
"2960",-46.0617599487305,-21.351001739502,819,904.266567805222,15394
"2961",-46.0609970092773,-21.5065956115723,868,955.11386127719,15386
"2962",-46.0602989196777,-21.662317276001,982,418.995432313565,15379
"2963",-46.0596542358398,-21.8180046081543,1219,227.088163206192,15372
"2964",-46.0595626831055,-23.6884899139404,830,299.254992725454,15285
"2965",-46.0592346191406,-21.9737281799316,1244,726.788735769712,15365
"2966",-46.0590019226074,-23.5324420928955,783,856.072797220609,15292
"2967",-46.0587196350098,-22.1294708251953,900,1180.78837436281,15357
"2968",-46.0585708618164,-23.3764533996582,622,1034.62969568154,15300
"2969",-46.0585403442383,-20.1558895111084,755,392.177732719813,15449
"2970",-46.0583572387695,-22.285249710083,869,668.897437485599,15350
"2971",-46.0581359863281,-22.4410552978516,1165,335.656852203228,15343
"2972",-46.0579261779785,-22.5968837738037,889,637.854555806023,15336
"2973",-46.057918548584,-22.908634185791,1458,812.225944339131,15321
"2974",-46.0578727722168,-22.7527389526367,1407,1152.51846997327,15329
"2975",-46.0573387145996,-19.1174850463867,921,872.461744772185,15497
"2976",-46.0572738647461,-20.3113384246826,764,495.831669485737,15442
"2977",-46.0560340881348,-20.4668102264404,762,955.824128947907,15435
"2978",-46.0556640625,-19.2727966308594,1087,645.265285557833,15490
"2979",-46.054069519043,-19.4281349182129,951,793.484496651284,15483
"2980",-46.0536994934082,-20.7778244018555,916,970.804268252774,15420
"2981",-46.0526924133301,-20.9333896636963,813,897.357082917713,15413
"2982",-46.0524826049805,-19.5834541320801,1030,1186.52009658005,15476
"2983",-46.051685333252,-21.0889644622803,811,1121.8348624909,15406
"2984",-46.0510215759277,-19.7388782501221,917,1552.81494932715,15468
"2985",-46.0499305725098,-21.4001865386963,780,1322.8219391324,15615
"2986",-46.0495262145996,-19.8942222595215,685,1177.61345737384,15685
"2987",-46.0491485595703,-21.5558528900146,914,1000.19231297954,15608
"2988",-46.0484733581543,-21.7115039825439,1073,935.193641074269,15601
"2989",-46.0476989746094,-23.7376537322998,295,926.32118317851,15507
"2990",-46.0473556518555,-22.0229034423828,1253,1285.80430532682,15586
"2991",-46.0472412109375,-19.0114498138428,856,962.621956847497,15726
"2992",-46.0471839904785,-23.5816020965576,789,774.194275219282,15514
"2993",-46.0468902587891,-22.178674697876,929,867.210268610469,15579
"2994",-46.0467071533203,-23.4256229400635,636,1014.38897854819,15521
"2995",-46.046558380127,-22.3344287872314,937,701.205832542734,15572
"2996",-46.04638671875,-23.2696399688721,605,1284.80193240309,15529
"2997",-46.0462799072266,-22.4902534484863,928,929.748850102726,15565
"2998",-46.0461692810059,-23.1137199401855,717,836.248960556503,15536
"2999",-46.0461044311523,-22.6460781097412,976,1350.59170209646,15557
"3000",-46.0460624694824,-22.9578075408936,1109,646.756695634327,15543
"3001",-46.046012878418,-22.8018970489502,1422,893.138367279143,15550
"3002",-46.0455741882324,-19.1667156219482,984,599.891166475099,15719
"3003",-46.0454406738281,-20.3605556488037,748,1105.28598945175,15664
"3004",-46.0442123413086,-20.5160312652588,780,1034.76184030914,15656
"3005",-46.0430297851562,-20.6715488433838,976,521.302796480049,15649
"3006",-46.0422592163086,-19.4773616790771,934,962.327802173831,15705
"3007",-46.0418663024902,-20.8270378112793,938,243.324213362235,15642
"3008",-46.0408630371094,-20.9825954437256,770,662.254080057354,15635
"3009",-46.0407180786133,-19.6327056884766,1078,960.969884796432,15697
"3010",-46.0398864746094,-21.1381855010986,858,1189.10469755376,15628
"3011",-46.0392074584961,-19.7880783081055,806,449.780717652545,15690
"3012",-46.0381050109863,-21.4493522644043,811,223.52375941671,15613
"3013",-46.0377578735352,-19.9434471130371,736,223.93675181431,15683
"3014",-46.0373153686523,-21.6050453186035,978,487.085290802988,15606
"3015",-46.0366249084473,-21.7606983184814,933,1010.36795852499,15599
"3016",-46.0358695983887,-23.7868328094482,16,1192.90732300522,15505
"3017",-46.0354919433594,-22.072093963623,1343,565.177800475982,15584
"3018",-46.0354232788086,-19.0606517791748,889,465.948781305623,15724
"3019",-46.0353469848633,-23.6308059692383,847,708.819145802127,15512
"3020",-46.0348701477051,-23.4748115539551,724,514.542212413311,15519
"3021",-46.034740447998,-22.383617401123,1063,928.534847539037,15570
"3022",-46.0345611572266,-23.3188343048096,629,827.203736140557,15526
"3023",-46.0342826843262,-22.6952667236328,1274,764.273902437062,15555
"3024",-46.0337753295898,-19.2159423828125,1007,867.403693146124,15717
"3025",-46.0320854187012,-19.3712406158447,1056,1363.47710568999,15710
"3026",-46.030445098877,-19.5265693664551,963,1247.0496255834,15702
"3027",-46.0290107727051,-21.0317878723145,769,1534.1875312327,15855
"3028",-46.028923034668,-19.6819400787354,1078,1132.74510462595,15918
"3029",-46.0280532836914,-21.1873798370361,813,1137.84016683833,15848
"3030",-46.0273818969727,-19.8372688293457,713,968.897585898679,15911
"3031",-46.0262832641602,-21.4985446929932,824,989.849897555058,15834
"3032",-46.0247688293457,-21.8098926544189,1017,1012.65440910165,15819
"3033",-46.0242652893066,-21.9655857086182,1288,653.384387608391,15812
"3034",-46.0236587524414,-22.1212978363037,1143,649.341642881733,15805
"3035",-46.0236511230469,-19.1098651885986,984,957.139435276556,15945
"3036",-46.0234680175781,-23.6799812316895,770,1295.4396891106,15732
"3037",-46.0232048034668,-22.2770462036133,853,1024.80123157653,15798
"3038",-46.0230255126953,-23.5239677429199,786,799.118586207826,15740
"3039",-46.0228881835938,-22.4328174591064,936,1060.67085756283,15790
"3040",-46.0227012634277,-23.3680152893066,628,459.576272363347,15747
"3041",-46.0224647521973,-23.2120723724365,604,675.166006589758,15754
"3042",-46.0224266052246,-22.7444362640381,1475,460.97328988569,15776
"3043",-46.0223388671875,-23.0561676025391,713,1167.28666518917,15761
"3044",-46.0219268798828,-19.2651519775391,1073,1173.51301393501,15937
